model,seed,horizon,R2,RMSE
cnn_sa__coattn,4,60,0.5624455842836751,37.39517280473024
cnn_sa__coattn,5,60,0.4854287292545135,40.552933602535816
cnn_sa__coattn,6,60,0.5603175696580189,37.48599688458173
cnn_sa__coattn,7,60,0.5942969781313345,36.00838390649161
cnn_sa__coattn,8,60,0.4788792788479066,40.81019595161567
cnn_sa__coattn,9,60,0.5735460507282133,36.91778015600681
cnn_sa__coattn,10,60,0.5450384804718321,38.13175920097406
cnn_sa__coattn,11,60,0.5863284304354384,36.360290639219606
cnn_sa__coattn,12,60,0.5562536982434534,37.65883513358009
cnn_sa__coattn,13,60,0.5455809443031328,38.10901961878712
cnn_sa__coattn,14,60,0.5703605108235856,37.05540845058536
cnn_sa__concat,0,60,0.5520243081787222,37.837874583123096
cnn_sa__concat,1,60,0.5236152909557398,39.01920490232878
cnn_sa__concat,2,60,0.43881016587156163,42.35009672529947
cnn_sa__concat,3,60,0.47172010997721003,41.08956545002854
cnn_sa__concat,4,60,0.5718582964946538,36.99076179111834
cnn_sa__concat,5,60,0.5201701028398421,39.160043103551914
cnn_sa__concat,6,60,0.5589893337868426,37.542574878344375
cnn_sa__concat,7,60,0.5333399478230134,38.6188930793882
cnn_sa__concat,8,60,0.5037166692841971,39.825785752548
cnn_sa__concat,9,60,0.48569693404746983,40.54236372678732
cnn_sa__concat,10,60,0.532216990646624,38.665330850072216
cnn_sa__concat,11,60,0.5567644606033154,37.63715579392617
cnn_sa__concat,12,60,0.5285543042298778,38.81640821313045
cnn_sa__concat,13,60,0.5620862708344722,37.41052384529774
cnn_sa__concat,14,60,0.5752122580247176,36.8455884494842
dl_current_binned,0,60,0.5726636399952152,36.9559552170723
dl_current_binned,1,60,0.5242517877268051,38.99312944408628
dl_current_binned,2,60,0.49512819804226504,40.16891179636425
dl_current_binned,3,60,0.47255984866329803,41.05689505966759
dl_current_binned,4,60,0.5427088342898619,38.22926203900251
dl_current_binned,5,60,0.49811067888238836,40.050089092245166
dl_current_binned,6,60,0.5550951490080954,37.70796362675058
dl_current_binned,7,60,0.510736834323527,39.54310513679329
dl_current_binned,8,60,0.4648887779940809,41.354382308847384
dl_current_binned,9,60,0.49238236891913056,40.27799632709478
dl_current_binned,10,60,0.5211732536735787,39.11908694025966
dl_current_binned,11,60,0.5732939431356684,36.928690920877195
dl_current_binned,12,60,0.5292584835485906,38.78740813254866
dl_current_binned,13,60,0.4985382954512647,40.03302384456116
dl_current_binned,14,60,0.554803359758872,37.720326916260724
dl_current_highres,0,60,0.5463824521118583,38.07539629572313
dl_current_highres,1,60,0.5582448263792824,37.57425091328788
dl_current_highres,2,60,0.518760407721548,39.21752517744597
dl_current_highres,3,60,0.5023879780818539,39.87906257781781
dl_current_highres,4,60,0.5336967017041316,38.60412850495182
dl_current_highres,5,60,0.4896451643683919,40.38644497483663
dl_current_highres,6,60,0.5351046141631592,38.545805604923856
dl_current_highres,7,60,0.5344216051809778,38.574110326387604
dl_current_highres,8,60,0.5055680691903766,39.75143069544204
dl_current_highres,9,60,0.4862388614129184,40.52099810731972
dl_current_highres,10,60,0.5316031535441318,38.69069136244822
dl_current_highres,11,60,0.5188580063877515,39.21354818522115
dl_current_highres,12,60,0.45102015091564696,41.886850884858745
dl_current_highres,13,60,0.5537360318083443,37.76551577703975
dl_current_highres,14,60,0.5592613910233117,37.530993180168565
persistence_5min,0,60,-0.023596099031794715,57.195758006007146
persistence_5min,1,60,-0.023596099031794715,57.195758006007146
persistence_5min,2,60,-0.023596099031794715,57.195758006007146
persistence_5min,3,60,-0.023596099031794715,57.195758006007146
persistence_5min,4,60,-0.023596099031794715,57.19575800600715
persistence_5min,5,60,-0.023596099031794715,57.195758006007146
persistence_5min,6,60,-0.023596099031794715,57.19575800600715
persistence_5min,7,60,-0.023596099031794715,57.195758006007146
persistence_5min,8,60,-0.023596099031794493,57.195758006007146
persistence_5min,9,60,-0.023596099031794715,57.195758006007146
persistence_5min,10,60,-0.023596099031794715,57.195758006007146
persistence_5min,11,60,-0.023596099031794715,57.195758006007146
persistence_5min,12,60,-0.023596099031794715,57.195758006007146
persistence_5min,13,60,-0.023596099031794715,57.195758006007146
persistence_5min,14,60,-0.023596099031794715,57.195758006007146
rf_highres,0,60,0.5129353006647794,39.454163162594725
rf_highres,1,60,0.5126692574524115,39.46493696674263
rf_highres,2,60,0.3889471681791832,44.19151489214752
rf_highres,3,60,0.47134005288734404,41.10434319689609
rf_highres,4,60,0.4918587284469954,40.29876565354644
rf_highres,5,60,0.4632067314785704,41.419327141385025
rf_highres,6,60,0.5264872746515106,38.90140942397621
rf_highres,7,60,0.5178049083251319,39.25643899541846
rf_highres,8,60,0.45306632546570824,41.80871703278618
rf_highres,9,60,0.48301638543781855,40.647879858361726
rf_highres,10,60,0.4853764097172705,40.55499517972788
rf_highres,11,60,0.47085824869040915,41.12306953977939
rf_highres,12,60,0.4756209235836669,40.93758189166476
rf_highres,13,60,0.4667037402525218,41.284190924811675
rf_highres,14,60,0.521010854165481,39.12572021831919
sa__concat,0,60,0.5365033128396443,38.48777687216635
sa__concat,1,60,0.5241438574341946,38.99755226806893
sa__concat,2,60,0.47845940352185223,40.826633356137
sa__concat,3,60,0.5203971898473571,39.150775455307226
sa__concat,4,60,0.5644047633916136,37.31135918782045
sa__concat,5,60,0.5327949309090645,38.64143819321003
sa__concat,6,60,0.5648814886328498,37.29093640242742
sa__concat,7,60,0.5295739575647698,38.77440899206262
sa__concat,8,60,0.4792991425847074,40.79375237779298
sa__concat,9,60,0.5453428090945003,38.119003696918725
sa__concat,10,60,0.5487173127484376,37.9772790190567
sa__concat,11,60,0.5636718653663753,37.34273456400343
sa__concat,12,60,0.5583584521727099,37.56941828324663
sa__concat,13,60,0.5398751562944388,38.34752598606504
sa__concat,14,60,0.5745177992417896,36.87569441838966
cnn__concat,0,120,0.428361085593424,42.3955676893764
cnn__concat,1,120,0.4794963921523857,40.4549281475449
cnn__concat,2,120,0.4372812458503943,42.06348550857228
cnn__concat,3,120,0.43175492385051506,42.26952842511463
cnn__concat,4,120,0.46510135985145395,41.01052311127159
cnn__concat,5,120,0.3967703765312136,43.55127686512231
cnn__concat,6,120,0.46022964505728703,41.19685628258612
cnn__concat,7,120,0.43131619021635126,42.28584311607042
cnn__concat,8,120,0.3680981977577281,44.574282284601736
cnn__concat,9,120,0.36923019148434133,44.534339032640226
cnn__concat,10,120,0.48691439102859635,40.165620350174784
cnn__concat,11,120,0.4475140719838001,41.6792765933799
cnn__concat,12,120,0.3953715596623393,43.601742709779174
cnn__concat,13,120,0.44962936017231303,41.59941190685269
cnn__concat,14,120,0.4798856002616583,40.43980017304737
cnn__concat+attnpool,0,120,0.4041846309284678,43.282806481414184
cnn__concat+attnpool,1,120,0.4701448837823149,40.816722439688
cnn__concat+attnpool,2,120,0.36471079965337005,44.69359594018202
cnn__concat+attnpool,3,120,0.3919984059870092,43.72319814410675
cnn__concat+attnpool,4,120,0.4636065320523334,41.06778713788906
cnn__concat+attnpool,5,120,0.445731648077312,41.746455061823504
